LMU, Geb. 5109, PhysikgebäudeAm Coulombwall 185748 Garching;120, 1.OG, LMU Physik Garching;apa02-1al;Online seit 2022-02-17 09:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (011 - 3 - 3 - 4.42)eduroam:    (007 - 1 - 1 - 2.33)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.09)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude R1, R2, R3Heßstraße 89 / Lothstr. 6480335 München;R 0.052 Robotiklabor 2;apa52-0rr;Online seit 2022-01-27 20:43;Aruba -> AP-515;Gesamt:     (011 - 4 - 4 - 5.72)eduroam:    (006 - 1 - 1 - 2.03)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 1 - 1 - 1.69)Sonstige:  (001 - 1 - 1 - 1.00)
LMU, Haus L,  Institut für Chemische Epigenetik München (ICEM)Würmtalstraße 20181375 München;L01.015;apa11-1ir;Online seit 2022-03-12 21:48;Aruba -> AP-515;Gesamt:     (004 - 3 - 3 - 3.08)eduroam:    (002 - 1 - 1 - 1.08)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 5500 (Bauteil 5 ~5505), MaschinenwesenBoltzmannstraße 1585748 Garching;0526m, Elektroverteiler;apa01-0w5;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4113, StudiTUM Weihenstephan (ehemalige Schnapsbrennerei)Weihenstephaner Steig 1685354 Freising;K 03;apa02-kqu;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (002 - 1 - 1 - 1.01)eduroam:    (002 - 1 - 1 - 1.01)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)
LMU, Geb. 1020Amalienstr. 1780333 München;CIP-Raum;apa02-0gu;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (040 - 3 - 3 - 9.77)eduroam:    (032 - 1 - 1 - 7.28)lrz:  (004 - 1 - 1 - 1.21)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.28)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Triesdorf Geb. ESteingruberstraße 1a91746 Weidenbach;E.006;apa15-0ce;Online seit 2022-01-28 18:23;Aruba -> AP-303H;Gesamt:     (015 - 6 - 3 - 4.60)eduroam:    (011 - 2 - 1 - 2.38)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (003 - 3 - 1 - 1.22)
HSWT, Triesdorf Geb. ESteingruberstraße 1a91746 Weidenbach;E.002;apa20-0ce;Online seit 2022-01-18 08:28;Aruba -> AP-303H;Gesamt:     (024 - 5 - 3 - 4.66)eduroam:    (016 - 3 - 1 - 1.96)lrz:  (002 - 1 - 1 - 1.01)@BayernWLAN: (006 - 1 - 1 - 1.69)
LMU, Juristisches SeminargebäudeProf-Huber-Platz 280539 München;T107;apa04-1sj;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (028 - 3 - 3 - 9.90)eduroam:    (021 - 1 - 1 - 7.18)lrz:  (003 - 1 - 1 - 1.17)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.55)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2907, Marsstr. 20-22Marsstr. 20-2280335 München;003, Büro;apa02-0zb;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (017 - 4 - 4 - 5.13)eduroam:    (006 - 1 - 1 - 1.36)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.06)Sonstige:  (006 - 1 - 1 - 1.71)
TUM, Geb. 5415, Center for Protein Assemblies (CPA)Ernst-Otto-Fischer-Str.85748 Garching;02.009, Büro;apa11-2mq;Online seit 2022-01-18 08:23;Aruba -> AP-515;Gesamt:     (004 - 3 - 3 - 3.01)eduroam:    (002 - 1 - 1 - 1.01)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 0507 (Stammgelände)Arcisstraße 2180333 München;2760, Hörsaal;apa05-2bh;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP135;Gesamt:     (002 - 2 - 2 - 2.00)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Zentnerstr. 31 Zentnerstr. 3180798 München;105, 1.OG, Zentnerstr. 31, LMU;apa01-1zt;Online seit 2021-10-07 02:38;Alcatel-Lucent -> OAW-AP215;Gesamt:     (018 - 3 - 3 - 5.82)eduroam:    (011 - 1 - 1 - 3.35)lrz:  (004 - 1 - 1 - 1.18)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.28)Sonstige:  (000 - 0 - 0 - 0.00)
HSWT, Geb. 4176, Lehrgebäude (A1)Weihenstephaner Fußweg85354 Freising;A1.311;apa09-0q7;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (035 - 3 - 3 - 10.21)eduroam:    (022 - 1 - 1 - 5.78)lrz:  (004 - 1 - 1 - 1.88)@BayernWLAN: (009 - 1 - 1 - 2.56)
LMU, FCP-F, Organische ChemieButenandtstr. 5-1381377 München;FCP Haus F Außenbereich;apa08-0if;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP275;Gesamt:     (034 - 4 - 3 - 5.80)eduroam:    (024 - 1 - 1 - 3.15)lrz:  (003 - 2 - 1 - 1.11)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (007 - 1 - 1 - 1.55)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 0 ~5510), MaschinenwesenBoltzmannstraße 1585748 Garching;MW 2001, Rudolf-Diesel-Hörsaal Empore mitte rechts für Balkon;apa03-4w0;Online seit 2022-03-08 13:08;Alcatel-Lucent -> OAW-AP324;Gesamt:     (030 - 3 - 3 - 7.40)eduroam:    (025 - 1 - 1 - 5.10)lrz:  (002 - 1 - 1 - 1.16)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4113, StudiTUM Weihenstephan (ehemalige Schnapsbrennerei)Weihenstephaner Steig 1685354 Freising;EG 04;apa07-0qu;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.01)eduroam:    (003 - 1 - 1 - 1.01)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Block CTheresienstr. 4180333 München;C123;apa07-1dc;Online seit 2022-02-06 20:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.09)eduroam:    (002 - 1 - 1 - 1.08)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.01)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4218, Zierpflanzenbau, Botanik, MikrobiologieEmil-Ramann-Str. 485354 Freising;018, EG, Geb. 218, Botanik, TUM Weihenstephan;apa01-0p4;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (018 - 3 - 3 - 7.46)eduroam:    (011 - 1 - 1 - 4.69)lrz:  (003 - 1 - 1 - 1.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.69)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geflügelkrankheiten (Vogelklinik), Geb. 4050Sonnenstraße 1885764 Oberschleißheim;A00.058;apa08-0vv;Online seit 2022-02-10 08:18;Aruba -> AP-303H;Gesamt:     (009 - 3 - 3 - 3.51)eduroam:    (004 - 1 - 1 - 1.26)lrz:  (002 - 1 - 1 - 1.06)@BayernWLAN: (003 - 1 - 1 - 1.19)
Neubau Mensa Garching, Geb. 5304Boltzmannstr. 1985748 Garching;0.601, Gastraum Campus Cneipe;apa18-0mg;Online seit 2022-01-18 08:23;Aruba -> AP-325;Gesamt:     (023 - 13 - 4 - 7.77)eduroam:    (017 - 10 - 1 - 4.48)lrz:  (002 - 1 - 1 - 1.19)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.10)Sonstige:  (001 - 1 - 1 - 1.00)
TUM, Geb. 2401+2402, Winzererstr. 45Winzererstr. 4580797 München;N002;apa04-0yq;Online seit 2021-10-06 21:43;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (006 - 3 - 3 - 3.24)eduroam:    (004 - 1 - 1 - 1.24)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0105, (N5) ElektrotechnikTheresienstraße 9080333 München;-N1530;apa03-kb5;Online seit 2022-02-12 01:38;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (003 - 2 - 2 - 2.01)eduroam:    (001 - 1 - 1 - 1.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.01)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude ALothstr. 3480335 München;Hörsaal A3.20;apa01-3ra;Offline seit 2022-02-22 14:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (000 - 0 - 0 - 0.00)eduroam:    (000 - 0 - 0 - 0.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0600Leopoldstr. 380802 München;109;apa04-1lv;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (017 - 3 - 3 - 5.32)eduroam:    (006 - 1 - 1 - 2.20)lrz:  (005 - 1 - 1 - 1.67)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (006 - 1 - 1 - 1.44)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude BDachauerstr. 98b80335 München;B 0260;apa03-krb;Offline seit 2021-12-21 15:23;Aruba -> AP-303H;Gesamt:     (000 - 0 - 0 - 0.00)eduroam:    (000 - 0 - 0 - 0.00)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (000 - 0 - 0 - 0.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2601-2607, PasingBaumbachstr. 781245 München;Raum G113, 1.OG, TUM Pasing, Bau V;apa05-0zm;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP135;Gesamt:     (017 - 3 - 3 - 5.84)eduroam:    (013 - 1 - 1 - 3.55)lrz:  (002 - 1 - 1 - 1.13)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.17)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0101, (N1) Hörsäle (U-Trakt)Theresienstraße 9080333 München;N1195A;apa22-1b1;Online seit 2022-01-18 08:18;Aruba -> AP-303H;Gesamt:     (007 - 3 - 3 - 3.09)eduroam:    (004 - 1 - 1 - 1.08)lrz:  (002 - 1 - 1 - 1.01)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0507 (Stammgelände)Arcisstraße 2180333 München;Raum 0762, EG, Bau 0507, TUM Stammgelaende;apa05-0bh;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP135;Gesamt:     (010 - 3 - 3 - 3.50)eduroam:    (004 - 1 - 1 - 1.41)lrz:  (003 - 1 - 1 - 1.05)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.04)Sonstige:  (000 - 0 - 0 - 0.00)
WSI, Geb. 5112, Walter-Schottky-InstitutAm Coulombwall 485748 Garching ;S211, 1.OG, WSI, TUM Garching;apa04-1ay;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP135;Gesamt:     (024 - 3 - 3 - 4.44)eduroam:    (020 - 1 - 1 - 2.30)lrz:  (002 - 1 - 1 - 1.09)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.05)Sonstige:  (000 - 0 - 0 - 0.00)
HM, Gebäude K, AltbauAm Stadtpark 2081243 München;K0.029;apa05-0rk;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP365;Gesamt:     (028 - 3 - 3 - 5.65)eduroam:    (012 - 1 - 1 - 2.28)lrz:  (007 - 1 - 1 - 1.51)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (009 - 1 - 1 - 1.86)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Laboratory for Extreme Photonics (LEX), Center for Advanced Laser Applications (CALA)Am Coulombwall 1a 85748 Garching;U110. UG, Laserhalle, Garching, LMU Physik;apa02-kml;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (011 - 3 - 2 - 3.12)eduroam:    (009 - 2 - 1 - 2.10)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.02)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4224, Biowissenschaft/GentechnikGregor-Mendel-Str. 285350 Freising;UG63;apa06-kjc;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (004 - 3 - 3 - 3.11)eduroam:    (002 - 1 - 1 - 1.11)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5500 (Bauteil 7 ~5507), MaschinenwesenBoltzmannstraße 1585748 Garching;3730m, 3.OG, Bau 7, TUM Maschinenwesen;apa02-3w7;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (020 - 4 - 3 - 6.03)eduroam:    (015 - 1 - 1 - 3.74)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 2 - 1 - 1.27)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;3137;apa07-3bb;Online seit 2022-03-17 01:38;Aruba -> AP-303H;Gesamt:     (006 - 3 - 3 - 3.52)eduroam:    (003 - 1 - 1 - 1.38)lrz:  (002 - 1 - 1 - 1.14)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
HMTM Musikhochschule, Geb. C  (ehem. Lotteriegebäude)Karolinenplatz 4a80333 München;C121;apa02-1fr;Online seit 2022-03-17 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (009 - 4 - 3 - 3.27)eduroam:    (003 - 1 - 1 - 1.11)lrz:  (003 - 1 - 1 - 1.07)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 2 - 1 - 1.09)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Nano-InstitutKöniginstr. 1080539 München;D02.020;apa05-2nz;Online seit 2022-03-16 06:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 2 - 2 - 2.44)eduroam:    (004 - 1 - 1 - 1.44)lrz:  (000 - 0 - 0 - 0.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2926, BetriebswirtschaftslehreLeopoldstr. 139-14580804 München;208;apa07-2zr;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (025 - 3 - 3 - 6.78)eduroam:    (011 - 1 - 1 - 3.04)lrz:  (005 - 1 - 1 - 1.34)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (009 - 1 - 1 - 2.41)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Klauentierklinik, Geb. 4070Sonnenstraße 1685764 Oberschleißheim;A13, Verteilerraum, UG;apa01-kvr;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 3.81)eduroam:    (005 - 1 - 1 - 1.49)lrz:  (002 - 1 - 1 - 1.17)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;5170, Flur;apa03-5bb;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP325;Gesamt:     (005 - 3 - 3 - 3.07)eduroam:    (002 - 1 - 1 - 1.04)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.03)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4277, Forstwissenschaft, FVA - Forstwissenschaftliche VersuchsanstaltHans-Carl-von-Carlowitz-Platz 285354 Freising;1.1.EG4, Studentenvertretung;apa07-0q2;Online seit 2022-03-15 07:43;Alcatel-Lucent -> OAW-AP135;Gesamt:     (020 - 4 - 3 - 5.61)eduroam:    (015 - 2 - 1 - 3.32)lrz:  (002 - 1 - 1 - 1.04)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.25)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 2330-2334, CiO Campus im Olympiapark (ZHS)Connollystr. 3280809 München;01.2331.114, Speisesaal 4;apa21-1ez;Online seit 2022-02-12 01:43;Aruba -> AP-515;Gesamt:     (004 - 3 - 3 - 3.87)eduroam:    (002 - 1 - 1 - 1.87)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
HM, Gebäude R1, R2, R3Heßstraße 89 / Lothstr. 6480335 München;Sem.Raum B094, Basisgeschoss, Heßstr., HM;apa05-krr;Online seit 2022-01-27 20:43;Alcatel-Lucent -> OAW-AP325;Gesamt:     (026 - 3 - 3 - 10.45)eduroam:    (011 - 1 - 1 - 4.55)lrz:  (003 - 1 - 1 - 1.42)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (012 - 1 - 1 - 4.48)Sonstige:  (000 - 0 - 0 - 0.00)
IBZ, Amalienstraße 38Amalienstr. 3880799 München;19;apa04-1g2;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (014 - 9 - 3 - 7.87)eduroam:    (011 - 7 - 1 - 5.81)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.07)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 4126, LebensmittelverfahrenstechnikWeihenstephaner Berg 185354 Freising;O.15, Besprechungsraum;apa02-1qo;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (014 - 3 - 3 - 3.49)eduroam:    (007 - 1 - 1 - 1.24)lrz:  (003 - 1 - 1 - 1.10)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.15)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5901, Fakultät Elektro- und Informationstechnik BA1Hans-Piloty-Straße 185748 Garching;02.5901.007[CI:193751]?;apa07-2m1;Online seit 2022-01-28 18:23;Aruba -> AP-515;Gesamt:     (010 - 3 - 3 - 5.37)eduroam:    (008 - 1 - 1 - 3.37)lrz:  (001 - 1 - 1 - 1.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
TUM, Geb. 0505 (Stammgelände)Arcisstraße 2180333 München;3577, 3.OG, TUM Stammgelände;apa06-3bf;Online seit 2022-03-02 01:38;Alcatel-Lucent -> OAW-AP135;Gesamt:     (011 - 5 - 3 - 5.79)eduroam:    (008 - 3 - 1 - 3.59)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.20)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. R (früher 0840), HygieneVeterinärstraße 1380539 München;R031;apa02-0nh;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (010 - 3 - 3 - 3.58)eduroam:    (004 - 1 - 1 - 1.29)lrz:  (003 - 1 - 1 - 1.13)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.16)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0104, (N4) Elektro PhysikTheresienstraße 9080333 München;3415;apa01-3b4;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (015 - 3 - 3 - 6.31)eduroam:    (012 - 1 - 1 - 4.22)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.09)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 0501 (Stammgelände)Arcisstraße 2180333 München;Raum 3180, 3.OG, TUM Fak. Bauingenieurwesen;apa04-3bb;Online seit 2022-02-12 01:43;Alcatel-Lucent -> OAW-AP135;Gesamt:     (008 - 3 - 3 - 3.64)eduroam:    (005 - 1 - 1 - 1.63)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.01)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5101, PhysikgebäudeJames-Franck-Straße 185748 Garching;3118;apa10-3at;Online seit 2022-01-28 18:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.37)eduroam:    (003 - 1 - 1 - 1.16)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.21)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Geb. 5415, Center for Protein Assemblies (CPA)Ernst-Otto-Fischer-Str.85748 Garching;03.052, Büro;apa08-3mq;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (009 - 2 - 2 - 3.48)eduroam:    (008 - 1 - 1 - 2.48)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Geb. 0000E, Hauptgebäude an der Amalienstraße (Amalientrakt)Geschwister-Scholl-Platz 180539 München;MU105;apa02-kge;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (013 - 3 - 3 - 5.00)eduroam:    (010 - 1 - 1 - 2.96)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.04)Sonstige:  (000 - 0 - 0 - 0.00)
TUM, Exzellenzcluster MIAPP (ehem. T1-Gebäude IPP)Boltzmannstr. 285748 Garching;238, EG, TUM, Exzellenzcluster MIAPP;apa02-0mc;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP135;Gesamt:     (019 - 3 - 3 - 9.57)eduroam:    (014 - 1 - 1 - 7.00)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (004 - 1 - 1 - 1.57)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 0407, RückgebäudeLudwigstr. 2880539 München;204;apa08-2sk;Online seit 2022-01-18 08:23;Alcatel-Lucent -> OAW-AP325;Gesamt:     (029 - 6 - 3 - 11.32)eduroam:    (021 - 4 - 1 - 8.90)lrz:  (005 - 1 - 1 - 1.28)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.14)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, FCP-A, Genzentrum, Molekularbiologie und BiochemieFeodor-Lynen-Str. 2581375 München;Computerraum 05.04;apa01-5ia;Online seit 2022-03-12 21:48;Alcatel-Lucent -> OAW-AP135;Gesamt:     (011 - 3 - 3 - 3.90)eduroam:    (005 - 1 - 1 - 1.55)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (005 - 1 - 1 - 1.35)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Neubau Nano-InstitutKöniginstr. 1080539 München;D00.605K[CI:66361]?;apa04-0nz;Online seit 2022-03-16 06:43;Aruba -> AP-303H;Gesamt:     (003 - 2 - 2 - 2.07)eduroam:    (002 - 1 - 1 - 1.07)lrz:  (000 - 0 - 0 - 0.00)@BayernWLAN: (001 - 1 - 1 - 1.00)
LMU, Geb. 0601Leopoldstr. 1380802 München;1U38;apa03-kl3;Online seit 2022-01-18 08:28;Alcatel-Lucent -> OAW-AP303h;Gesamt:     (010 - 3 - 3 - 3.49)eduroam:    (005 - 1 - 1 - 1.39)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (003 - 1 - 1 - 1.08)Sonstige:  (000 - 0 - 0 - 0.00)
LMU, Geb. 1020Amalienstr. 1780333 München;4.OG Flur;apa02-4gu;Online seit 2022-01-18 08:28;Aruba -> AP-515;Gesamt:     (008 - 2 - 2 - 2.47)eduroam:    (006 - 1 - 1 - 1.46)lrz:  (002 - 1 - 1 - 1.01)@BayernWLAN: (000 - 0 - 0 - 0.00)Sonstige:  (000 - 0 - 0 - 0.00)
ADBK, Akademie der Bildenden KünsteAkademiestr. 280799 München;A.O1.01, 1.OG, Altbau, Akad. d. bildenden Künste;apa02-1yj;Online seit 2022-01-18 08:18;Alcatel-Lucent -> OAW-AP325;Gesamt:     (007 - 3 - 3 - 3.60)eduroam:    (003 - 1 - 1 - 1.50)lrz:  (002 - 1 - 1 - 1.02)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.07)Sonstige:  (000 - 0 - 0 - 0.00)
Hochschule für Philosophie, Institut für GesellschaftspolitikKaulbachstr. 3180539 München;Raum 4.41;apa01-4sy;Online seit 2021-12-28 23:48;Alcatel-Lucent -> OAW-AP215;Gesamt:     (005 - 3 - 3 - 3.07)eduroam:    (002 - 1 - 1 - 1.01)lrz:  (001 - 1 - 1 - 1.00)mwn-events:  (000 - 0 - 0 - 0.00)@BayernWLAN: (002 - 1 - 1 - 1.07)Sonstige:  (000 - 0 - 0 - 0.00)
