eduroam;1670.00;16881.00;949.00;2022-04-03 20:15:00;1651.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:20:00;1631.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:25:00;1605.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:30:00;1612.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:35:00;1569.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:40:00;1544.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:45:00;1539.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:50:00;1523.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:55:00;1499.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:00:00;1514.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:05:00;1496.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:10:00;1488.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:15:00;1470.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:20:00;1471.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:25:00;1473.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:30:00;1463.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:35:00;1431.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:40:00;1416.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:45:00;1377.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:50:00;1374.0
eduroam;1670.00;16881.00;949.00;2022-04-03 21:55:00;1363.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:00:00;1351.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:05:00;1333.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:10:00;1306.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:15:00;1300.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:20:00;1282.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:25:00;1261.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:30:00;1250.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:35:00;1245.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:40:00;1235.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:45:00;1219.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:50:00;1203.0
eduroam;1670.00;16881.00;949.00;2022-04-03 22:55:00;1203.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:00:00;1194.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:05:00;1177.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:10:00;1175.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:15:00;1174.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:20:00;1164.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:25:00;1156.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:30:00;1159.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:35:00;1153.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:40:00;1136.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:45:00;1131.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:50:00;1114.0
eduroam;1670.00;16881.00;949.00;2022-04-03 23:55:00;1112.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:00:00;1109.0
eduroam;1670.00;16881.00;949.00;2022-04-04 00:05:00;1107.0
