apa04-1mb,0,0
apa02-4ed,0,0
apa04-0w2,0,0
apa24-0m1,0,0
apa12-1wo,1,1
apa06-3fd,0,0
apa04-3b8,8,3
apa02-2w5,2,2
apa01-3bm,0,0
apa06-kql,1,1
apa01-3ad,3,3
apa08-2ah,0,0
apa02-2p4,1,1
apa08-0mp,2,1
apa05-3bd,3,3
apa11-1m1,0,0
apa01-1wo,0,0
apa08-0xc,0,0
apa03-1at,0,0
apa05-1mb,0,0
apa01-3ui,0,0
apa02-2mq,0,0
apa06-1w0,0,0
apa03-3u4,0,0
apa04-1bb,30,3
apa06-2bh,0,0
apa09-0w4,1,1
apa02-3zr,6,3
apa03-1aw,1,1
apa01-1qo,2,2
apa05-1w4,0,0
apa04-0bm,1,1
apa08-2w3,0,0
apa11-3w6,0,0
apa01-kqy,38,3
apa05-kbh,5,3
apa06-1bh,11,3
apa02-0m1,0,0
apa17-1ez,2,2
apa06-0yo,1,1
apa03-5ah,1,1
apa10-2u4,2,2
apa07-1bm,4,2
apa04-0zs,3,2
apa12-0mq,0,0
apa01-4zb,1,1
apa16-0w0,1,1
apa05-2w3,0,0
apa04-2jc,0,0
apa01-0be,7,3
apa09-2mq,0,0
apa23-1ez,2,2
apa02-0qz,3,2
apa02-1w2,0,0
apa01-0b3,3,3
apa02-0mm,0,0
apa02-1jd,2,1
apa12-0mt,1,1
apa04-1a4,2,1
apa07-0xc,3,3
apa23-1at,2,1
apa02-1be,4,3
apa01-1bw,0,0
apa13-4mf,1,1
apa20-1qw,0,0
apa03-2qu,9,4
apa08-4ag,2,2
apa02-3bt,0,0
apa02-1b1,1,1
apa02-4b2,2,2
apa04-2bm,2,1
apa07-4b4,0,0
apa03-3w4,4,1
apa04-2qw,0,0
apa10-0ez,3,2
apa03-0p2,0,0
apa04-1ez,1,1
apa10-0bf,14,3
apa05-1zm,1,1
apa10-2mf,1,1
apa13-0ez,1,1
apa07-2mb,4,3
apa03-0mv,10,2
apa10-1at,1,1
apa12-0uh,2,2
apa14-0zm,1,1
apa18-1zb,3,3
apa25-0ez,0,0
apa02-2yq,6,3
apa01-2fa,0,0
apa03-4bd,0,0
apa01-0ax,0,0
apa02-kiw,1,1
apa14-0m1,0,0
apa19-3at,1,1
apa03-1b1,10,3
apa32-1ez,0,0
apa07-zbf,23,3
apa06-1zb,3,2
apa02-2ug,6,3
apa08-4mf,0,0
apa01-0w6,1,1
apa05-2yq,1,1
apa02-1zm,2,2
apa11-1w5,0,0
apa07-1uc,9,3
apa21-1m1,0,0
apa02-0u6,0,0
apa06-0uh,0,0
apa10-1ez,0,0
apa01-1a0,0,0
apa38-1ez,0,0
apa11-1w6,2,1
apa11-zb1,18,3
apa20-2m1,0,0
apa09-2ah,1,1
apa04-2zr,5,3
apa05-2w0,0,0
apa08-zbf,3,1
apa04-0ad,1,1
apa16-1mq,4,3
apa27-2at,1,1
apa01-0bm,0,0
apa04-0mp,0,0
apa02-2w4,0,0
apa01-2ua,0,0
apa01-kq2,2,1
apa01-2q2,4,2
apa04-2mb,2,1
apa01-zmv,16,2
apa17-2at,4,1
apa05-1bf,5,3
apa03-1bc,11,3
apa25-2at,0,0
apa01-0q3,4,2
apa03-2p9,3,2
apa07-1zm,1,1
apa02-0bh,1,1
apa10-0w6,1,1
apa08-1ue,9,2
apa02-1p4,6,4
apa06-0jz,0,0
apa19-0ez,3,2
apa02-2bi,3,2
apa05-5ah,0,0
apa01-1mf,0,0
apa01-2xm,0,0
apa04-4zb,1,1
apa01-1qz,2,1
apa01-3w4,1,1
apa05-2wq,2,2
apa01-3zr,6,3
apa01-2be,0,0
apa15-0m1,0,0
apa12-1w5,4,2
apa18-2bb,57,3
apa14-2mt,0,0
apa13-2mt,0,0
apa11-0w6,2,2
apa06-2w3,0,0
apa02-1w3,1,1
apa03-5zq,1,1
apa20-0ez,3,2
apa03-3b8,6,3
apa06-0xc,1,1
apa05-3ug,1,1
apa16-2mt,0,0
apa08-1w8,0,0
apa08-3bf,6,4
apa07-2be,3,3
apa02-2w1,3,1
apa02-0q8,5,3
apa06-2fd,0,0
apa04-2qu,5,2
apa02-3at,5,1
apa04-0qs,0,0
apa05-1bh,6,3
apa08-1w6,1,1
apa07-1bc,17,3
apa03-1ez,2,2
apa06-2wq,0,0
apa03-4bm,5,2
apa01-0j6,1,1
apa04-0zm,3,3
apa08-0mm,1,1
apa06-kjc,0,0
apa01-0ju,0,0
apa06-2mf,1,1
apa03-0yo,0,0
apa09-3bd,0,0
apa03-6ad,3,1
apa05-1mv,11,2
apa02-1w5,0,0
apa02-kez,0,0
apa02-3qu,6,1
apa05-0bb,2,2
apa03-3b4,3,2
apa28-0ez,2,2
apa02-kqi,2,2
apa02-2pm,1,1
apa03-1u4,3,2
apa03-2qy,3,2
apa36-1ez,0,0
apa02-2bt,16,5
apa26-kbb,2,1
apa18-0m1,0,0
apa17-1zb,3,3
apa05-1yu,5,3
apa08-0mq,2,2
apa01-2qu,3,2
apa03-0bg,2,2
apa01-0q4,3,2
apa10-1w3,3,1
apa01-zbm,6,3
apa07-2w5,1,1
apa03-2ah,2,2
apa04-kql,0,0
apa01-2mn,10,8
apa04-3w1,4,2
apa05-0yo,1,1
apa03-0qz,4,3
apa02-4ad,3,2
apa01-2bg,6,3
apa01-0ez,0,0
apa04-3mq,0,0
apa02-3be,1,1
apa09-1ez,0,0
apa01-1b2,0,0
apa13-1w5,1,1
apa03-2bi,1,1
apa04-2b6,7,3
apa07-2bd,4,3
apa09-0mq,2,2
apa02-3qs,1,1
apa07-0bb,6,2
apa39-1ez,5,3
apa03-0bh,3,3
apa01-0ec,1,1
apa02-5ad,3,1
apa02-3w5,0,0
apa11-3at,0,0
apa01-1qs,1,1
apa18-0jo,0,0
apa01-3u4,0,0
apa05-1xc,2,2
apa09-2w5,1,1
apa09-3at,0,0
apa05-1w2,0,0
apa03-3w7,3,2
apa02-2qs,1,1
apa04-5ac,0,0
apa09-1w3,2,1
apa05-1wq,0,0
apa04-1w6,5,4
apa03-0u6,0,0
apa06-2u4,0,0
apa01-1yu,15,3
apa02-kbf,4,2
apa01-1uh,0,0
apa11-0uh,0,0
apa05-2mb,1,1
apa04-1bi,10,3
apa04-0w0,1,1
apa15-0uh,2,2
apa10-1bb,50,3
apa02-3ad,4,3
apa16-0m1,0,0
apa19-1m1,0,0
apa01-2ez,0,0
apa02-kjc,1,1
apa10-0w3,7,4
apa01-6zb,2,2
apa07-2zr,6,3
apa02-0bb,9,3
apa04-2mf,1,1
apa44-0ez,0,0
apa01-2ba,0,0
apa02-1wo,6,3
apa11-1w3,1,1
apa11-1uh,1,1
apa02-3mf,1,1
apa03-3w3,0,0
apa11-2bh,1,1
apa02-6zb,3,3
apa12-2mq,0,0
apa04-1uh,0,0
apa10-1b1,1,1
apa22-1b1,1,1
apa01-kjc,5,2
apa28-1ez,19,3
apa10-0jo,0,0
apa02-3jo,3,2
apa05-2zb,0,0
apa06-1bf,2,1
apa02-zmv,17,3
apa17-2mf,2,1
apa01-6ad,1,1
apa12-0q2,0,0
apa06-0w4,6,3
apa01-0u6,0,0
apa14-kbb,1,1
apa09-0uh,1,1
apa15-0jo,0,0
apa03-1w2,0,0
apa05-1z2,1,1
apa16-0uh,1,1
apa32-0ez,14,2
apa07-4mf,2,2
apa10-3m1,0,0
apa01-1yq,7,3
apa25-kbb,1,1
apa08-0u4,0,0
apa13-2mq,0,0
apa09-3m1,0,0
apa40-0ez,0,0
apa28-3at,3,2
apa01-2ad,2,2
apa05-2w7,0,0
apa01-2u6,0,0
apa09-0mo,1,1
apa21-1b1,15,3
apa20-2at,3,3
apa02-0qw,2,2
apa04-0uh,2,2
apa22-kbb,0,0
apa02-2bh,0,0
apa05-2fd,0,0
apa01-2p9,2,2
apa07-0qw,0,0
apa05-0q8,6,3
apa01-5zq,19,3
apa31-3at,2,2
apa06-3m1,0,0
apa04-2w3,0,0
apa32-3at,2,1
apa09-0w5,2,2
apa05-0uh,3,3
apa12-0mp,4,3
apa03-kms,4,2
apa02-0mv,11,3
apa10-2at,2,1
apa02-0yo,0,0
apa13-3at,0,0
apa09-1at,1,1
apa20-0uh,0,0
apa35-0ez,4,3
apa01-2xa,5,2
apa02-0xc,2,2
apa11-1bd,3,3
apa13-2ah,0,0
apa01-kbg,1,1
apa13-0w0,0,0
apa03-4xa,3,1
apa04-5ah,1,1
apa03-1mf,1,1
apa13-2qw,0,0
apa05-4zb,0,0
apa22-3at,2,1
apa04-1yu,2,2
apa05-2zr,13,3
apa03-1m1,0,0
apa08-0ez,3,2
apa01-0bf,62,3
apa07-1w1,1,1
apa01-3b8,2,2
apa03-1w1,0,0
apa05-1zb,4,3
apa02-2xa,3,3
apa06-0uc,0,0
apa07-1b1,0,0
apa08-1ba,1,1
apa04-kbf,3,1
apa05-0jz,0,0
apa03-3mq,0,0
apa01-2ef,6,2
apa04-2bi,9,1
apa02-2b3,0,0
apa10-2zb,27,25
apa09-0ez,8,2
apa08-0bn,13,3
apa06-2ag,0,0
apa03-2be,22,3
apa03-1pg,3,2
apa13-1mt,0,0
apa14-1uh,0,0
apa27-1ez,1,1
apa04-4bb,4,1
apa13-0m1,0,0
apa07-0ql,0,0
apa01-0qh,3,3
apa03-0jc,2,1
apa01-0qo,1,1
apa41-0ez,0,0
apa05-0bm,6,2
apa03-2qw,0,0
apa20-1ez,0,0
apa03-0w1,5,2
apa01-0ba,15,3
apa20-kbb,0,0
apa03-2p4,2,1
apa03-2xm,2,2
apa02-0ef,2,2
apa02-2b5,4,1
apa11-0mq,2,1
apa05-0b1,3,2
apa04-0ed,0,0
apa12-1ez,4,2
apa01-2bh,24,3
apa05-kbb,0,0
apa08-1bf,1,1
apa01-0mn,2,2
apa09-2w1,4,3
apa10-1xc,6,2
apa05-0z2,0,0
apa07-4zb,2,2
apa08-0bf,1,1
apa14-0w5,0,0
apa05-0xc,2,2
apa06-1mm,3,2
apa04-5bb,2,2
apa26-2at,1,1
apa06-0m1,0,0
apa02-6b3,1,1
apa05-2xc,2,2
apa16-2at,2,2
apa17-1b1,8,3
apa02-3b4,1,1
apa02-1pg,7,2
apa01-2bd,2,2
apa06-0w1,17,3
apa01-4bm,4,2
apa07-1w6,1,1
apa02-zbm,0,0
apa04-1fd,0,0
apa02-0q0,7,4
apa06-0bd,6,3
apa05-0w4,6,3
apa08-1w1,2,2
apa02-1q5,0,0
apa01-1jd,1,1
apa04-1uc,2,1
apa04-6zb,3,1
apa13-1qw,0,0
apa04-1qu,4,2
apa04-2bf,2,1
apa12-1qw,0,0
apa03-0zs,0,0
apa10-2w1,10,2
apa07-3fd,0,0
apa06-0mq,0,0
apa02-2jc,0,0
apa19-0w0,0,0
apa05-2m1,0,0
apa03-1qy,6,2
apa07-2w7,0,0
apa04-0pt,4,3
apa07-kbm,0,0
apa08-0m1,0,0
apa09-3w6,2,1
apa14-3w6,0,0
apa07-1bf,7,3
apa03-2fd,5,3
apa01-3p9,4,2
apa02-1me,0,0
apa03-2af,0,0
apa01-5mf,0,0
apa11-2m1,0,0
apa02-1aq,3,2
apa11-0w4,0,0
apa23-kbb,0,0
apa02-0w2,1,1
apa01-kqo,1,1
apa04-2p4,5,2
apa10-0q2,2,2
apa46-0ez,1,1
apa06-1ba,4,3
apa01-0w1,3,1
apa08-1bm,2,2
apa01-2mf,2,1
apa11-1at,0,0
apa02-0ua,1,1
apa02-1xm,0,0
apa01-kqa,1,1
apa01-1ed,1,1
apa01-0bl,6,3
apa01-6b5,1,1
apa09-0qi,0,0
apa10-3mf,3,2
apa21-2bb,39,4
apa03-0aj,1,1
apa08-1w2,0,0
apa04-0q2,1,1
apa06-1ez,0,0
apa04-1fz,4,2
apa02-0bg,7,3
apa05-3mp,0,0
apa01-2bm,2,1
apa03-2m1,0,0
apa02-0j6,0,0
apa01-0q1,0,0
apa07-2ah,0,0
apa01-0mf,1,1
apa04-1qy,9,2
apa01-0qa,2,2
apa07-1xc,2,2
apa09-2af,0,0
apa06-0mb,0,0
apa02-0mp,1,1
apa02-0ec,2,2
apa15-0mq,1,1
apa01-kw1,2,1
apa01-0qz,2,1
apa03-0ql,2,2
apa02-2bc,19,3
apa01-kfa,2,2
apa01-kw2,1,1
apa03-zmv,22,4
apa06-2b1,2,2
apa01-0pm,3,3
apa06-kqw,0,0
apa07-1w2,0,0
apa29-3at,0,0
apa04-0zb,6,3
apa03-0mb,3,2
apa04-1wq,0,0
apa04-1w2,3,2
apa01-3w3,0,0
apa03-2xc,0,0
apa02-0w1,0,0
apa09-2zb,2,2
apa05-1bb,5,3
apa07-0qi,2,2
apa08-2ag,2,2
apa05-2ag,2,2
apa06-1fz,1,1
apa02-0pt,2,2
apa02-3me,0,0
